taxa,mean,median,max,min,sd,se
Microbacteriaceae,4.905797183441217e-4,0,0.00375286502279425,0,9.225750728848759e-4,1.44082019757086e-4
Micrococcaceae,0.00504731466942774,0.00334998530708199,0.0200031959993608,0,0.0041809441359157975,6.529537739520776e-4
Micromonosporaceae,0.006845787811342554,0.00558681120498696,0.0209534195357532,0.0024879911319128,0.0040773858515350675,6.367806871056089e-4
Micropepsaceae,0.007229042366531055,0.00724924212468696,0.0156971947194719,0.00308141087532612,0.002623157150933426,4.0966832028627116e-4
Microscillaceae,1.5383810494812089e-4,0,7.8382838283828e-4,0,2.388815926650064e-4,3.73070369724357e-5
Mitochondria,1.4388392595925024e-6,0,5.89924096432926e-5,0,9.213066536866687e-6,1.4388392595925026e-6
Moraxellaceae,2.733257079936e-5,0,6.0768823633191e-4,0,1.226549980280387e-4,1.9155492456478362e-5
Morganellaceae,1.0815911368544708e-4,0,0.00228554014932196,0,4.837920462158498e-4,7.555562382931563e-5
Mycobacteriaceae,0.0014164129646291484,0.00160649494150007,0.00451153664370318,0,0.0012726129078365605,1.9874874524483357e-4
Myxococcaceae,0.014134257493929242,0.0135420843509642,0.0296233894945491,0.00466190417539106,0.005939005494603019,9.27516829969255e-4
Nitrosomonadaceae,0.001374395539091703,0.00128368484110834,0.00596895672506374,0,0.0012619152863300566,1.970780574509024e-4
Nitrososphaeraceae,1.1683302495262323e-4,0,0.00347395531774712,0,5.538396378127213e-4,8.649521972023577e-5
Nitrosotaleaceae,9.087254342766537e-5,0,0.00155346678727337,0,2.69513191867324e-4,4.2090889052525655e-5
Nitrospiraceae,1.073248039610991e-4,0,8.8974204486541e-4,0,1.9478430582133135e-4,3.042019779697803e-5
Nocardiaceae,1.76903735202839e-5,0,7.2530531433164e-4,0,1.1327365945697012e-4,1.76903735202839e-5
Nocardioidaceae,3.615546873621334e-4,0,0.0044659085008049,0,8.58551010358644e-4,1.3408314106097303e-4
Obscuribacteraceae,1.6785139677921956e-4,0,6.6555507293082e-4,0,2.0281029047422035e-4,3.1673646013079924e-5
Oligoflexaceae,7.942746770241032e-6,0,1.6770394663287e-4,0,3.085220075021718e-5,4.818304253703891e-6
Opitutaceae,2.5992710509045046e-5,0,3.9887176272828e-4,0,8.698895509041777e-5,1.3585392359229551e-5
Oxalobacteraceae,0.003629416596681751,0.00304625902850527,0.0133855973228805,0,0.0035352842372993023,5.521186386845236e-4
Paenibacillaceae,5.156299328736271e-4,0,0.00317672868172882,0,8.037481438888718e-4,1.2552437124210977e-4
Paludibacteraceae,2.0293559413660733e-5,0,4.9007115833219e-4,0,9.222590182080719e-5,1.4403266030924704e-5
Paracaedibacteraceae,1.214116981464811e-5,0,2.3508668821628e-4,0,4.8762998976271366e-5,7.615500991094546e-6
Parachlamydiaceae,2.1596513729370782e-5,0,2.7724548456802e-4,0,5.472336984834615e-5,8.546354532437735e-6
Pedosphaeraceae,0.0037390705538709918,0.00337798063774101,0.00809597553564778,9.7866240282295e-4,0.0017810721016299498,2.7815673030639495e-4
Peptostreptococcaceae,7.975785595171375e-5,0,3.7777573021284e-4,0,1.2743405572375788e-4,1.9901855875101522e-5
Phaselicystidaceae,0.0010338841308303994,7.8959984208003e-4,0.00610989162936205,0,0.0013763256006609102,2.149459466388097e-4
Phycisphaeraceae,1.0423478120077073e-6,0,4.2736260292316e-5,0,6.674282538901649e-6,1.0423478120077073e-6
Pirellulaceae,9.08964480395e-7,0,3.7267543696195e-5,0,5.82021249538278e-6,9.089644803950001e-7
Planococcaceae,8.385330361654057e-4,0,0.00451732673267327,0,0.0012647558788943607,1.9752168347766258e-4
Polyangiaceae,0.004386917492365588,0.00481495199293427,0.00801756415031462,0,0.0022480434669321495,3.5108540511989797e-4
Prolixibacteraceae,1.5993471464947998e-6,0,6.55732330062868e-5,0,1.0240818477789918e-5,1.5993471464947998e-6
Promicromonosporaceae,3.5808594797286585e-5,0,0.00146815238668875,0,2.2928688125491752e-4,3.5808594797286585e-5
Propionibacteriaceae,5.225482259172317e-6,0,1.7697722892987e-4,0,2.810261425311065e-5,4.38889098681265e-6
Pseudomonadaceae,3.240404707281659e-5,0,3.1370777493349e-4,0,7.703418478813469e-5,1.2030718432385026e-5
Pseudonocardiaceae,8.054413088467422e-4,0,0.00971075453081996,0,0.0018417276795853071,2.876295400952107e-4
Pyrinomonadaceae,3.6543756245917025e-4,2.9922202274087e-4,0.00152082843672662,0,3.637283415126911e-4,5.680482339954061e-5
Reyranellaceae,0.00166034227075965,0.00185332011892963,0.0036665186691683,0,0.0011316092762926008,1.7672767766665847e-4
Rhizobiaceae,3.262691116025288e-4,0,0.00215552805280528,0,5.695884505299124e-4,8.895477104755862e-5
Rhizobiales.Incertae.Sedis,0.0014678606371838724,0.00154922903072941,0.00384275847743678,0,9.438916058654555e-4,1.4741110290308567e-4
Rhodanobacteraceae,0.0019947292552471713,0.0016246953696182,0.00694055966799797,3.1944416714916e-4,0.0013054066860962066,2.038702729621833e-4
Rhodocyclaceae,3.409289307203804e-5,0,6.6610765867076e-4,0,1.445368736576652e-4,2.2572867290735743e-5
Rhodomicrobiaceae,4.285136327394161e-4,0,0.00448638613861386,0,9.974419387083844e-4,1.5577425983355283e-4
Rhodospirillaceae,3.921083545613464e-5,0,4.2931296915451e-4,0,9.893035551512366e-5,1.545032578577407e-5
Roseiflexaceae,2.7586906488344633e-5,0,4.933271018331e-4,0,9.327703478833665e-5,1.4567425420708912e-5
Rs.E47.termite.group,3.1951766733836936e-5,0,7.4490816066492e-4,0,1.3663258823968423e-4,2.13384253019684e-5
Ruminococcaceae,1.5195004934319757e-5,0,4.5086546566561e-4,0,7.473986539876585e-5,1.1672405942373325e-5
SC.I.84,5.863881384671425e-4,1.9706860450794e-4,0.0034532897128317,0,8.569827390961707e-4,1.338382182382508e-4
SM2D12,2.726893441184878e-6,0,1.1180263108858e-4,0,1.7460637486147558e-5,2.726893441184878e-6
Saccharimonadaceae,1.5596858953046363e-4,0,9.5915841584158e-4,0,2.2212713087544318e-4,3.46904296463407e-5
Sandaracinaceae,1.6281414234421743e-5,0,1.4489997373688e-4,0,3.898041782249396e-5,6.087718491328548e-6
Silvanigrellaceae,2.0634142214634975e-6,0,8.45999830800034e-5,0,1.3212297613316553e-5,2.0634142214634975e-6
Simkaniaceae,4.553339709969532e-6,0,9.96187319441048e-5,0,2.0405093441605994e-5,3.1867402044641318e-6
Solibacteraceae,0.03988495710932602,0.0404105265449163,0.0601012072283052,0,0.010788934553865977,0.0016849484960472195
Solimonadaceae,3.251517981410479e-4,2.8199994360001e-4,0.00115149165168553,0,2.6162810684994103e-4,4.0859445662549477e-5
Solirubrobacteraceae,0.03797359821343238,0.0349985307081986,0.0634918373742842,0.0129022277227723,0.01185699589641031,0.001851751653840163
Sphingobacteriaceae,7.931350868031923e-4,6.0341664288335e-4,0.00262678140866054,0,7.070570429306774e-4,1.1042375826431754e-4
Sphingomonadaceae,0.015607387952965658,0.0153981780781663,0.0352599054889131,0.00391319104757722,0.0069282413667885725,0.0010820095175236293
Spirochaetaceae,9.084245861767317e-6,0,3.7245408033246e-4,0,5.8167554856281364e-5,9.084245861767317e-6
Spirosomaceae,1.146333152499278e-6,0,4.69996592524704e-5,0,7.340113592940933e-6,1.146333152499278e-6
Sporichthyaceae,8.457119633221463e-6,0,2.163055020254e-4,0,3.900938593640153e-5,6.0922425506523105e-6
Steroidobacteraceae,2.785857843963576e-4,3.0428085122568e-4,7.6978111047717e-4,0,2.243936442950036e-4,3.504439957344446e-5
Streptococcaceae,5.972077228225616e-5,0,0.00119687672169767,0,2.607337728952409e-4,4.0719774164459244e-5
Streptomycetaceae,0.003069352911525738,0.00292516821981326,0.00810095030378564,0,0.0019782445795035026,3.089498979168057e-4
Streptosporangiaceae,3.853202829100634e-5,0,9.1605164457196e-4,0,1.6074323110083555e-4,2.5103875099147067e-5
Sutterellaceae,3.453954029146022e-4,3.4247971623109e-4,0.0016093195174118,0,3.7969105930615567e-4,5.9297781087312164e-5
Symbiobacteraceae,3.7657592482848805e-6,0,7.98610417872901e-5,0,1.6846250767295927e-5,2.6309423560474216e-6
Syntrophobacteraceae,0,0,0,0,0,0
Thermoactinomycetaceae,1.4608727156211611e-6,0,5.98957813404676e-5,0,9.354149493198201e-6,1.4608727156211611e-6
Thermoanaerobaculaceae,2.3044749252569294e-4,0,0.00153380265072561,0,3.450207125632911e-4,5.388318261049662e-5
Thermomonosporaceae,7.215457678052097e-4,0,0.0080659652205163,0,0.0019394725567442256,3.028947252664587e-4
UBA12409,3.7163254460519516e-6,0,1.5236934328813e-4,0,2.3796093537803693e-5,3.7163254460519516e-6
UCG.010,1.7212255317032928e-5,0,7.0570246799835e-4,0,1.1021220920137597e-4,1.721225531703293e-5
URHD0088,5.616769931194678e-4,0,0.00496080858085809,0,0.0012013774194890325,1.8762363104962818e-4
Unclassified.Family.in.0319.6G20,1.7093698853661374e-4,0,0.00106488811668932,0,0.00029830654706159456,4.658765565060973e-5
Unclassified.Family.in.0319.7L14,1.9393340663270635e-4,0,0.00106498297928988,0,3.136981123445948e-4,4.899141430220994e-5
Unclassified.Family.in.11.24,8.345200730429254e-4,6.9878411563878e-4,0.0036200495049505,0,7.079621997690204e-4,1.1056512001286074e-4
Unclassified.Family.in.AD3,0.06906699648591515,0.0648945590759128,0.185118181460652,0.0152995811846491,0.03517572698810007,0.005493525610898155
Unclassified.Family.in.AKIW659,1.351842561411195e-5,0,5.5425545017859e-4,0,8.656015870165327e-5,1.351842561411195e-5
Unclassified.Family.in.Acidimicrobiia,0.008429541562730044,0.00830185202248226,0.0143843797060809,0,0.002999455467504287,4.684362439774921e-4
Unclassified.Family.in.Acidobacteriae,0.003908364434600256,0.00458348312036341,0.0121202161096161,0,0.002779869649272734,4.3414270068688286e-4
Unclassified.Family.in.Acidobacteriales,0.09030530704308264,0.0899382659172579,0.12588469385185,0.0369489125732489,0.021950315178038242,0.0034280632959948
Unclassified.Family.in.Actinobacteria,1.6767641019905413e-4,0,0.0045356148850634,0,7.296783510777241e-4,1.1395661305648319e-4
Unclassified.Family.in.Alphaproteobacteria,0.00953866453323895,0.00648668570902055,0.0302931507593664,0.0012407217953462,0.008143138330086721,0.001271744546588945
Unclassified.Family.in.Anaerolineae,6.162418671570687e-5,0,5.2298271304414e-4,0,1.1788411525971869e-4,1.84104057470203e-5
Unclassified.Family.in.Armatimonadales,2.877678519184878e-6,0,1.1798481928658e-4,0,1.842613307373256e-5,2.877678519184878e-6
Unclassified.Family.in.Armatimonadota,5.775187148795781e-5,0,0.00182876469894207,0,2.9572883582071595e-4,4.618508478905917e-5
Unclassified.Family.in.B10.SB3A,1.3400938186225186e-5,0,4.5227514059857e-4,0,7.109257808025339e-5,1.1102795361152627e-5
Unclassified.Family.in.B12.WMSP1,0.0026643725250620723,0.00220399011389406,0.00684311951862194,0,0.0014747667935144878,2.3031987805155468e-4
Unclassified.Family.in.Babeliales,1.443355129714394e-5,0,2.9778930622928e-4,0,5.229271919247759e-5,8.166750675673736e-6
Unclassified.Family.in.Bacteroidales,1.1995103598711e-6,0,4.91799247547151e-5,0,7.68061385834244e-6,1.1995103598711e-6
Unclassified.Family.in.Bathyarchaeia,2.751831122439773e-4,0,0.00568293546230385,0,0.0011577893233292336,1.8081631409879007e-4
Unclassified.Family.in.Blfdi19,1.4352100107319996e-4,7.35318147651884e-5,0.00074433478524563005,0,1.9066234878383357e-4,2.9776456260088786e-5
Unclassified.Family.in.Burkholderiales,1.2110751449273357e-5,0,1.9821605550049e-4,0,4.037559421412531e-5,6.305608436907787e-6
Unclassified.Family.in.C0119,4.467898809387103e-4,3.4486156271553e-4,0.00132419379965727,0,3.721548853090626e-4,5.812082844393904e-5
Unclassified.Family.in.CCD24,1.5600135268220093e-5,0,2.4347975537445e-4,0,5.137166748724967e-5,8.022906565974377e-6
Unclassified.Family.in.Candidatus.Liptonbacteria,2.292402784077839e-6,0,5.4660241051663e-5,0,1.0391096531406115e-5,1.622816635457339e-6
Unclassified.Family.in.Chlamydiales,2.976013448971573e-6,0,9.10759573484286e-5,0,1.4907236053084157e-5,2.328119133771609e-6
Unclassified.Family.in.Chloroflexi,0.0018240192386005652,0.00183111807523071,0.00457016493135539,0,0.0013425627375228675,2.0967307329041143e-4
Unclassified.Family.in.Chloroflexia,5.356533290610732e-6,0,2.1961786491504e-4,0,3.429854814172551e-5,5.356533290610732e-6
Unclassified.Family.in.Chloroplast,2.191379485538747e-4,0,0.00325417383165364,0,6.809564268217283e-4,1.0634752685897259e-4
Unclassified.Family.in.Chthoniobacterales,1.947830287494878e-5,0,7.986104178729e-4,0,1.2472199324264246e-4,1.947830287494878e-5
Unclassified.Family.in.Chthonomonadales,2.3080184036222926e-5,0,7.8656546191056e-4,0,1.2473530766697485e-4,1.948038223868415e-5
Unclassified.Family.in.Clostridia.UCG.014,1.4594042711764878e-5,0,5.9835575118236e-4,0,9.34474686098319e-5,1.4594042711764878e-5
Unclassified.Family.in.Clostridia.vadinBB60.group,1.8681906534566683e-6,0,3.93282730955284e-5,0,8.355368467039754e-6,1.304889325463034e-6
Unclassified.Family.in.Cyanobacteria,3.7171017159963656e-5,0,2.7950657772146e-4,0,8.462625146464053e-5,1.3216400045764071e-5
Unclassified.Family.in.Cyanobacteriales,2.019111849897634e-5,0,4.4691250023771e-4,0,9.057020147249584e-5,1.4144689078968645e-5
Unclassified.Family.in.Desulfobacterota,2.1189338110303e-4,1.4907017478478e-4,0.00234117161716172,0,3.8792514226979253e-4,6.0583728799446213e-05
Unclassified.Family.in.EC3,2.2227102306017415e-6,0,9.11311194546714e-5,0,1.4232289750355965e-5,2.222710230601741e-6
Unclassified.Family.in.Elev.1554,1.1461602088806586e-5,0,2.5563377512093e-4,0,4.611127156829528e-5,7.201370746287799e-6
Unclassified.Family.in.Elsterales,0.05982902482059146,0.0602725471754748,0.0868574163161474,0.0237926844749107,0.014325039989624255,0.0022371953843843386
Unclassified.Family.in.Enterobacterales,2.0624791570615952e-6,0,8.45616454395254e-5,0,1.320631027978117e-5,2.0624791570615952e-6
Unclassified.Family.in.FCPU426,1.3877172235637748e-4,0,5.4417622602903e-4,0,1.8806098811206668e-4,2.937019197794988e-5
Unclassified.Family.in.FCPU453,1.3488500547464512e-6,0,5.53028522446045e-5,0,8.636854478209626e-6,1.3488500547464512e-6
Unclassified.Family.in.FFCH5909,5.405513607316958e-6,0,8.7068196164646e-5,0,1.9808254245351383e-5,3.093529581942477e-6
Unclassified.Family.in.Firmicutes,7.963554527254195e-7,0,3.26505735617422e-5,0,5.099162900957943e-6,7.963554527254196e-7
Unclassified.Family.in.Frankiales,0.0014655238294468478,0,0.00710387992151358,0,0.002143255640206899,3.347202960200842e-4
Unclassified.Family.in.GAL15,0.003483155494852598,0.00357347167475138,0.0101466944586463,0,0.0019102274940728608,2.983274138124036e-4
Unclassified.Family.in.Gaiellales,0.002942451935207403,0.00238920373465976,0.0140208755257828,0,0.002814305105470085,4.395206154235734e-4
Unclassified.Family.in.Gammaproteobacteria,2.207881001330057e-4,0,0.00359066427289048,0,7.427942855544504e-4,1.1600497788439799e-4
Unclassified.Family.in.Gitt.GS.136,5.106960787553415e-6,0,2.0938539228969e-4,0,3.270050439840242e-5,5.1069607875534155e-6
Unclassified.Family.in.Group.1.1c,1.6604672664764905e-4,0,0.00157725557529898,0,3.281622057014049e-4,5.125032617405098e-5
Unclassified.Family.in.Hydrogenispora,6.66813069180522e-7,0,2.73393358364014e-5,0,4.269686925106787e-6,6.66813069180522e-7
Unclassified.Family.in.IMCC26256,0.009252286895450696,0.00859461002160884,0.0159893968021206,0.00569428576609905,0.0024960004472117867,3.898097795167078e-4
Unclassified.Family.in.JG30.KF.CM66,6.958060175174015e-4,6.9234642497482e-4,0.00229195393731599,0,5.297389692614674e-4,8.273132764855602e-5
Unclassified.Family.in.JG36.TzT.191,1.1237047201160147e-4,0,0.0043090490029061,0,6.73406989407279e-4,1.0516850281781545e-4
Unclassified.Family.in.KD4.96,2.009313649057959e-4,0,0.00275224593654256,0,4.965858006578221e-4,7.75536725891975e-5
Unclassified.Family.in.KF.JG30.C25,3.7939183006807653e-4,3.7206470543468e-4,0.00191007934175727,0,3.955656353136634e-4,6.177697334079125e-5
Unclassified.Family.in.Kapabacteriales,3.6951087814644986e-5,0,3.6190835850956e-4,0,8.427126947726904e-5,1.3160961173393572e-5
Unclassified.Family.in.Ktedonobacterales,3.8746708727893414e-5,0,3.7130967226667e-4,0,8.787932170171944e-5,1.3724444262376544e-5
Unclassified.Family.in.Ktedonobacteria,9.657634318432707e-5,0,7.4331020812685e-4,0,1.7774003908114743e-4,2.7758330541530657e-5
Unclassified.Family.in.Lachnospirales,9.08964480395e-7,0,3.7267543696195e-5,0,5.82021249538278e-6,9.089644803950001e-7
Unclassified.Family.in.Latescibacterota,8.207081504729756e-5,0,0.00119791562680935,0,2.317208389607167e-4,3.6188715128479e-5
Unclassified.Family.in.Lineage.IIa,2.0425451344495353e-4,0,0.0012563074942376,0,3.2721165630673405e-4,5.110187529922429e-5
Unclassified.Family.in.Lineage.IIb,8.646349781628244e-6,0,1.4431501907019e-4,0,2.7256933523698428e-5,4.256817845943643e-6
Unclassified.Family.in.Lineage.IIc,4.190863547110837e-6,0,9.31688592404875e-5,0,1.8806376420504978e-5,2.93706255308344e-6
Unclassified.Family.in.Lineage.IV,7.038097357553227e-6,0,9.96187319441048e-5,0,2.2850537449207988e-5,3.568654394619284e-6
Unclassified.Family.in.MB.A2.108,4.346947573050097e-5,0,3.7933994848962e-4,0,1.0180995677735e-4,1.5900043947635136e-5
Unclassified.Family.in.MSB.4B10,1.55005308531839e-5,0,3.9328273095528e-4,0,7.13267361070138e-5,1.1139364701068215e-5
Unclassified.Family.in.MVP.88,1.81792896079e-6,0,7.453508739239e-5,0,1.164042499076556e-5,1.8179289607900001e-6
Unclassified.Family.in.Margulisbacteria,9.995919665592512e-7,0,4.09832706289293e-5,0,6.400511548618707e-6,9.995919665592512e-7
Unclassified.Family.in.Marine.Group.II,3.041284755646302e-5,0,3.2899761476729e-4,0,6.9804229377648e-5,1.090158909764244e-5
Unclassified.Family.in.Micrococcales,7.657559444097879e-5,0,0.00313959937208013,0,4.903230447608594e-4,7.657559444097879e-5
Unclassified.Family.in.Microtrichales,1.8136290807815438e-4,0,0.00363828058834713,0,6.273250726048573e-4,9.797171651574351e-5
