taxa,mean,median,max,min,sd,se
Polyangia,0.011991130923469491,0.010753348900086,0.0265379161320818,0.00580127849831874,0.004418262340462304,5.957583724532415e-4
S0134.terrestrial.group,1.1327557975895136e-5,0,2.9347315698857e-4,0,4.775286313433096e-5,6.438994751478391e-6
SHA.26,1.9108072965783382e-4,1.2717253073336e-4,8.5484380516994e-4,0,1.745606267414871e-4,2.3537750108121587e-5
Saccharimonadia,0.0018126090219679513,0.00135253552786985,0.0116136168120929,2.9714370612487e-4,0.0017096556511107563,2.305299209676753e-4
Sericytochromatia,1.7444402485646945e-4,1.5690889477297e-4,7.9762567241699e-4,0,1.582581615605701e-4,2.133952615156438e-5
Spirochaetia,7.306096312011758e-5,0,0.00121654501216545,0,2.3450132987209966e-4,3.162015286944339e-5
Subgroup.11,4.347582120589923e-5,0,0.00112544173588133,0,1.9819563179517788e-4,2.672469353942486e-5
Subgroup.18,1.2809456310472e-5,0,4.5017669435253e-4,0,6.916500710776932e-5,9.326207655865448e-6
Subgroup.22,5.93793222090633e-5,0,0.00168257943340116,0,3.017585444280061e-4,4.068911383009397e-5
Subgroup.25,1.467617403538382e-5,0,4.6955705118171e-4,0,7.72960984060115e-5,1.0422603782855637e-5
Subgroup.5,0.003994503231647505,0.00358233719220182,0.0134602831611407,0.00115101703145514,0.0021352713113262523,2.879199248835732e-4
Sulfobacillia,1.1417981763371541e-5,0,4.404731940599e-4,0,6.10532687717618e-5,8.232421081770633e-6
Sumerlaeia,7.5866996339188744e-6,0,1.36954139928e-4,0,2.3223578505136035e-5,3.131466686813404e-6
Symbiobacteriia,3.060869369524228e-5,0,2.5226064345868e-4,0,5.563422052601303e-5,7.501716765377533e-6
Synergistia,1.4306253978926891e-6,0,7.86843968840979e-5,0,1.0609801911452392e-5,1.4306253978926891e-6
Syntrophobacteria,1.5598361764535747e-6,0,5.5714444898414e-5,0,8.470950391039303e-6,1.142222717714329e-6
TK10,0.021222213308736113,0.0208970438328237,0.049926664711059,0.00453363834875741,0.009514756374985152,0.001282969487877249
Thermoanaerobaculia,4.1023197088890155e-4,2.8824377187564e-4,0.00393053966933555,0,5.762868731767703e-4,7.770650612703008e-5
Thermoleophilia,0.07159501402557165,0.0692821368948247,0.159637788988495,0.0237125748502994,0.029430725076006654,0.0039684381596874355
Thermoplasmata,3.0122608119445034e-4,2.1581569339783e-4,0.00142979696883043,0,3.3349321380892e-4,4.4968215776479685e-5
Unclassified.Class.in.Acidobacteriota,1.8817671145022166e-5,0,2.4641669062384e-4,0,4.715885239582269e-5,6.3588983598375986e-6
Unclassified.Class.in.Actinobacteriota,4.1412557460725784e-5,0,7.1871534765288e-4,0,1.0755135224268326e-4,1.4502221377950552e-5
Unclassified.Class.in.Armatimonadota,2.832346556510773e-4,2.0473115077518e-4,0.00119214721095237,0,2.9637115963460645e-4,3.9962679012744646e-5
Unclassified.Class.in.Bdellovibrionota,7.467172443146818e-7,0,4.10694484373075e-5,0,5.537803297574786e-6,7.467172443146818e-7
Unclassified.Class.in.Chloroflexi,0.002105477662513387,0.00210416586232192,0.0048590326275727,0,0.0011404328611730374,1.5377593563028469e-4
Unclassified.Class.in.Cyanobacteria,3.754211991334059e-5,0,1.8240778273206e-4,0,5.6582106789159765e-5,7.629529723026399e-6
Unclassified.Class.in.Desulfobacterota,5.675325537334903e-4,1.6956337431114e-4,0.00868680544686179,0,0.0016039808739891045,2.1628073692742502e-4
Unclassified.Class.in.Elusimicrobiota,1.3900533762386927e-6,0,3.91297542651432e-5,0,7.223782582775244e-6,9.740546447542866e-7
Unclassified.Class.in.FCPU426,1.727923528532e-4,1.6949790952578e-4,7.7037363121113e-4,0,1.629863563727004e-4,2.1977075809971913e-5
Unclassified.Class.in.Firmicutes,1.628051715257708e-5,0,1.7144816550462e-4,0,3.631153059732752e-5,4.896245786909605e-6
Unclassified.Class.in.GAL15,0.00471498336096916,0.00360863852545478,0.0155444258950102,8.0758359451612e-4,0.0036659555027225613,4.943173391463833e-4
Unclassified.Class.in.Gemmatimonadota,6.971555660986092e-6,0,1.293278646122e-4,0,2.464695901860755e-5,3.323395276096475e-6
Unclassified.Class.in.Latescibacterota,3.634913820331578e-4,0,0.00522204965448939,0,0.0010261104620296795,1.3836070647450075e-4
Unclassified.Class.in.MBNT15,9.547045546557226e-5,0,0.0034434183753326,0,5.007081554852862e-4,6.751547391248072e-5
Unclassified.Class.in.Margulisbacteria,7.370011423517709e-7,0,4.05350628293474e-5,0,5.465746756896979e-6,7.370011423517709e-7
Unclassified.Class.in.Myxococcota,1.4015520377635916e-5,0,2.8401918707397e-4,0,4.956582076233522e-5,6.6834539081688235e-6
Unclassified.Class.in.NB1.j,4.0604079518774923e-4,9.49739771302663e-5,0.00692596650493035,0,0.0012252576565084585,1.6521370870000742e-4
Unclassified.Class.in.Nitrospirota,1.4213648150678128e-6,0,4.10761963442185e-5,0,7.394272886869503e-6,9.970435526686198e-7
Unclassified.Class.in.Patescibacteria,4.0918241952091145e-5,0,2.7062030038853e-4,0,6.760516771125485e-5,9.115878954546487e-6
Unclassified.Class.in.Proteobacteria,1.3064864622757323e-5,0,1.2702790984647e-4,0,2.9627957703025417e-5,3.995033001689298e-6
Unclassified.Class.in.RCP2.54,0.007917560771292652,0.00507595267420595,0.0464493597206054,6.46639323061e-4,0.008201210742557663,0.0011058510309328881
Unclassified.Class.in.SAR324.clade.Marine.group.B.,9.909694068152786e-6,0,1.9564877132571e-4,0,3.563457819586503e-5,4.80496554371757e-6
Unclassified.Class.in.TX1A.33,1.4058197422780964e-6,0,7.73200858252953e-5,0,1.0425838245812033e-5,1.4058197422780964e-6
Unclassified.Class.in.WPS.2,0.01781321158371926,0.0177977666301486,0.0363040036190907,6.9777387624642e-4,0.007660811410959544,0.001032983599925152
Unclassified.Class.in.WS4,8.202694038145254e-7,0,4.51148172097989e-5,0,6.083280711580145e-6,8.202694038145254e-7
Vampirivibrionia,2.2627527241364797e-4,2.1150998903993e-4,7.2183707535678e-4,0,1.679767623315758e-4,2.264998201219382e-5
Verrucomicrobiae,0.040008961474320405,0.033904857634392,0.109641571450931,0.00362118020914163,0.024136247009468516,0.0032545308828325023
Vicinamibacteria,0.0161517643424365,0.0135763576357636,0.0779706034618588,0.0028880422760231,0.012331937443370227,0.0016628381056451025
WWE3,1.63700616128194e-6,0,9.00353388705067e-5,0,1.2140362616665403e-5,1.63700616128194e-6
bacteriap25,2.8434887286771265e-4,0,0.00900353388705067,0,0.0014127368773881334,1.9049340168636594e-4
vadinHA49,7.172880206193055e-6,0,1.1802659532614e-4,0,2.3542200332182225e-5,3.17442964520787e-6
