taxa,mean,median,max,min,sd,se
FCPU453,1.3488500547464512e-6,0,5.53028522446045e-5,0,8.636854478209626e-6,1.3488500547464512e-6
Fimbriimonadales,2.748282446588707e-4,2.0316944331572e-4,0.0010684065073079,0,3.028736360025331e-4,4.7300915111395946e-5
Flavobacteriales,1.6799536914308833e-5,0,4.2345783569836e-4,0,7.017477334670213e-5,1.0959458343234758e-5
Frankiales,0.061253131457112434,0.0591167571902453,0.0943631463617359,0.0387562481201931,0.013348231653228562,0.002084643551845272
Gaiellales,0.004288306840227256,0.00385515457568666,0.0140208755257828,0,0.003089728548794138,4.825345306798041e-4
Gammaproteobacteria.Incertae.Sedis,0.02241245398539018,0.0209531663402398,0.0368762344873849,0.0124984446072806,0.006549683765894797,0.0010228887529005228
Gemmatales,0.0020591690727374554,0.00196443207097974,0.00581180209399012,0,0.0016057529767812687,2.5077648304775823e-4
Gemmatimonadales,0.005780301923046348,0.00529219894156021,0.0155150037361859,0.00241842058532543,0.0025205443724837543,3.9364289665794384e-4
Group.1.1c,1.6604672664764905e-4,0,0.00157725557529898,0,3.281622057014049e-4,5.125032617405098e-5
Haliangiales,0.0032059805709812863,0.00308194195129548,0.00694706440995486,0,0.0016103607475774207,2.5149609594691375e-4
Holophagales,1.0079649024113951e-4,0,6.7414297297051e-4,0,1.625238412791451e-4,2.538195968915081e-5
Holosporales,2.8567947678898806e-6,0,7.98610417872901e-5,0,1.3630887240307889e-5,2.128786938198283e-6
Hydrogenispora,6.66813069180522e-7,0,2.73393358364014e-5,0,4.269686925106787e-6,6.66813069180522e-7
IMCC26256,0.009252286895450696,0.00859461002160884,0.0159893968021206,0.00569428576609905,0.0024960004472117867,3.898097795167078e-4
Isosphaerales,6.704332515754683e-4,5.5302852244604e-4,0.00341405953640665,0,8.10438574448627e-4,1.265692409512812e-4
JG36.TzT.191,1.1237047201160147e-4,0,0.0043090490029061,0,6.73406989407279e-4,1.0516850281781545e-4
KF.JG30.C25,3.7939183006807653e-4,3.7206470543468e-4,0.00191007934175727,0,3.955656353136634e-4,6.177697334079125e-5
Kallotenuales,9.592261730616683e-7,0,3.93282730955284e-5,0,6.142044357911125e-6,9.592261730616685e-7
Kapabacteriales,3.6951087814644986e-5,0,3.6190835850956e-4,0,8.427126947726904e-5,1.3160961173393572e-5
Ktedonobacterales,0.03050240253120721,0.0248194686928796,0.0934773494120231,0.0168171341635617,0.01664549860915838,0.0025995901363038247
Lachnospirales,5.241354864229537e-5,0,0.00121537647266383,0,2.016673485568613e-4,3.149514847422578e-5
Lactobacillales,7.660212411654122e-5,0,0.00162703624566287,0,3.1382811272480865e-4,4.901171695063489e-5
Legionellales,1.2328345581084412e-5,0,2.3943753945277e-4,0,4.714085101433596e-5,7.3621640415391575e-6
Lineage.IV,7.038097357553227e-6,0,9.96187319441048e-5,0,2.2850537449207988e-5,3.568654394619284e-6
Longimicrobiales,1.5020472904568927e-6,0,6.15839389087326e-5,0,9.617795411294868e-6,1.5020472904568927e-6
MSB.4B10,1.55005308531839e-5,0,3.9328273095528e-4,0,7.13267361070138e-5,1.1139364701068215e-5
MVP.88,1.81792896079e-6,0,7.453508739239e-5,0,1.164042499076556e-5,1.8179289607900001e-6
Marine.Group.II,3.041284755646302e-5,0,3.2899761476729e-4,0,6.9804229377648e-5,1.090158909764244e-5
Micrococcales,0.010585361371686707,0.00800131228812015,0.0307755938448812,0,0.007122617496898749,0.0011123659689842847
Micromonosporales,0.006845787811342554,0.00558681120498696,0.0209534195357532,0.0024879911319128,0.0040773858515350675,6.367806871056089e-4
Micropepsales,0.007229042366531055,0.00724924212468696,0.0156971947194719,0.00308141087532612,0.002623157150933426,4.0966832028627116e-4
Microtrichales,5.755523411774308e-4,8.45616454395254e-5,0.00558272983390082,0,0.0012449159077889752,1.9442320055437328e-4
Myxococcales,0.014733385138775604,0.0141116476905542,0.0296927651139742,0.00517305086833354,0.005858027421842123,9.148701797156966e-4
Nitrososphaerales,1.1683302495262323e-4,0,0.00347395531774712,0,5.538396378127213e-4,8.649521972023577e-5
Nitrosotaleales,9.087254342766537e-5,0,0.00155346678727337,0,2.69513191867324e-4,4.2090889052525655e-5
Nitrospirales,1.073248039610991e-4,0,8.8974204486541e-4,0,1.9478430582133135e-4,3.042019779697803e-5
Obscuribacterales,1.6785139677921956e-4,0,6.6555507293082e-4,0,2.0281029047422035e-4,3.1673646013079924e-5
Oligoflexales,7.942746770241032e-6,0,1.6770394663287e-4,0,3.085220075021718e-5,4.818304253703891e-6
Opitutales,2.5992710509045046e-5,0,3.9887176272828e-4,0,8.698895509041777e-5,1.3585392359229551e-5
Oscillospirales,5.0073172844388846e-5,0,0.00115656793366397,0,2.0532527950987135e-4,3.2066421311886136e-5
Paenibacillales,5.156299328736271e-4,0,0.00317672868172882,0,8.037481438888718e-4,1.2552437124210977e-4
Paludibaculum,3.63585792158e-6,0,1.4907017478478e-4,0,2.328084998153112e-5,3.6358579215800002e-6
Paracaedibacterales,1.214116981464811e-5,0,2.3508668821628e-4,0,4.8762998976271366e-5,7.615500991094546e-6
Pedosphaerales,0.0037390705538709918,0.00337798063774101,0.00809597553564778,9.7866240282295e-4,0.0017810721016299498,2.7815673030639495e-4
Peptostreptococcales.Tissierellales,7.975785595171375e-5,0,3.7777573021284e-4,0,1.2743405572375788e-4,1.9901855875101522e-5
Phycisphaerales,1.0423478120077073e-6,0,4.2736260292316e-5,0,6.674282538901649e-6,1.0423478120077073e-6
Pirellulales,9.08964480395e-7,0,3.7267543696195e-5,0,5.82021249538278e-6,9.089644803950001e-7
Polyangiales,0.005783816796832155,0.00592319852720469,0.00901557235224479,0.00103858337228021,0.0015552135744671663,2.4288355446476314e-4
Propionibacteriales,3.6678016962130597e-4,0,0.0044659085008049,0,8.610079868717911e-4,1.3446685632590317e-4
Pseudomonadales,5.973661787217659e-5,0,8.4292239233136e-4,0,1.6220452989759544e-4,2.5332091629480354e-5
Pseudonocardiales,8.054413088467422e-4,0,0.00971075453081996,0,0.0018417276795853071,2.876295400952107e-4
Pyrinomonadales,3.6543756245917025e-4,2.9922202274087e-4,0.00152082843672662,0,3.637283415126911e-4,5.680482339954061e-5
R7C24,4.484736928250317e-5,0,0.00100622367979726,0,1.7871924062742546e-4,2.7911256130660038e-5
RBG.13.54.9,6.4012588541091e-5,0,4.7887507890555e-4,0,1.0268747619224262e-4,1.6037089455789204e-5
Reyranellales,0.00166034227075965,0.00185332011892963,0.0036665186691683,0,0.0011316092762926008,1.7672767766665847e-4
Rhizobiales,0.09580376307550399,0.0950244172118308,0.155517739273927,0.0587957682778149,0.019740986482854547,0.003083024122419517
Rhodospirillales,6.247695619873153e-5,0,4.2931296915451e-4,0,1.149553470980681e-4,1.795300900551575e-5
Rickettsiales,2.8133209327939785e-5,0,3.8595137012736e-4,0,8.201192432584019e-5,1.2808110741690146e-5
Rokubacteriales,9.670360509555156e-4,8.5214582689069e-4,0.00253611512001009,0,5.882359330014736e-4,9.186701853489417e-5
S085,4.033232073463399e-5,0,3.370378692293e-4,0,7.795057807952817e-5,1.217383502007143e-5
SAR202.clade,9.739151437474414e-7,0,3.99305208936451e-5,0,6.236099662132139e-6,9.739151437474414e-7
SBR1031,9.79726138895016e-5,0,8.0205095888056e-4,0,1.8381331532524574e-4,2.8706816939560192e-5
SJA.28,2.199102326430351e-6,0,9.01631953836444e-5,0,1.4081125406961147e-5,2.199102326430351e-6
Saccharimonadales,0.0015395666500356926,0.00132099319117707,0.00555899339933993,0,0.0012772705972988942,1.9947615412987515e-4
Salinisphaerales,3.251517981410479e-4,2.8199994360001e-4,0.00115149165168553,0,2.6162810684994103e-4,4.0859445662549477e-5
Silvanigrellales,2.0634142214634975e-6,0,8.45999830800034e-5,0,1.3212297613316553e-5,2.0634142214634975e-6
Solibacterales,0.03988495710932602,0.0404105265449163,0.0601012072283052,0,0.010788934553865977,0.0016849484960472195
Solirubrobacterales,0.038049497423323725,0.0349985307081986,0.0634918373742842,0.0129022277227723,0.011955400141903171,0.001867119815044593
Sphingobacteriales,8.044942656400171e-4,6.0341664288335e-4,0.00262678140866054,0,7.14435297996668e-4,1.1157604811414695e-4
Sphingomonadales,0.015607387952965658,0.0153981780781663,0.0352599054889131,0.00391319104757722,0.0069282413667885725,0.0010820095175236293
Spirochaetales,9.084245861767317e-6,0,3.7245408033246e-4,0,5.8167554856281364e-5,9.084245861767317e-6
Steroidobacterales,2.785857843963576e-4,3.0428085122568e-4,7.6978111047717e-4,0,2.243936442950036e-4,3.504439957344446e-5
Streptomycetales,0.003069352911525738,0.00292516821981326,0.00810095030378564,0,0.0019782445795035026,3.089498979168057e-4
Streptosporangiales,8.284678121646639e-4,0,0.00826561782498453,0,0.0019954558796053488,3.1163785140070474e-4
Subgroup.12,1.3483964195580415e-6,0,5.52842532018797e-5,0,8.633949795739767e-6,1.3483964195580413e-6
Subgroup.13,0.0047504918754820435,0.00448342313289023,0.00973240832507433,0.00166173339564834,0.0019028655479587178,2.971776709929367e-4
Subgroup.17,3.9100379337528215e-5,0,3.9232720088553e-4,0,8.961116936704531e-5,1.3994913427288485e-5
Subgroup.2,0.06714001964151098,0.060866474683775,0.137531640113787,0.0228801884720586,0.026781268739377452,0.0041825314871783035
Subgroup.7,0.0010299264351860495,9.8014231666438e-4,0.00333544516080945,0,6.841092883694258e-4,1.0683992110759045e-4
Symbiobacteriales,3.7657592482848805e-6,0,7.98610417872901e-5,0,1.6846250767295927e-5,2.6309423560474216e-6
Syntrophobacterales,0,0,0,0,0,0
TSBb06,1.0814454480435122e-4,0,0.0044339263369784,0,6.92462955982884e-4,1.0814454480435124e-4
Tepidisphaerales,2.1281837645933732e-4,0,0.00127816887560467,0,2.889056932550959e-4,4.511948894668401e-5
Thermoactinomycetales,1.4608727156211611e-6,0,5.98957813404676e-5,0,9.354149493198201e-6,1.4608727156211611e-6
Thermoanaerobaculales,2.3044749252569294e-4,0,0.00153380265072561,0,3.450207125632911e-4,5.388318261049662e-5
Thermomicrobiales,3.272613219283496e-4,1.5493130019978e-4,0.00257600188775711,0,5.754281714657179e-4,8.986678223448302e-5
Tistrellales,2.892367489870778e-6,0,7.86565461910568e-5,0,1.363662474733829e-5,2.129682986255083e-6
Unclassified.Order.in.AD3,0.06906699648591515,0.0648945590759128,0.185118181460652,0.0152995811846491,0.03517572698810007,0.005493525610898155
Unclassified.Order.in.Acidimicrobiia,0.008429541562730044,0.00830185202248226,0.0143843797060809,0,0.002999455467504287,4.684362439774921e-4
Unclassified.Order.in.Acidobacteriae,0.003908364434600256,0.00458348312036341,0.0121202161096161,0,0.002779869649272734,4.3414270068688286e-4
Unclassified.Order.in.Actinobacteria,1.6767641019905413e-4,0,0.0045356148850634,0,7.296783510777241e-4,1.1395661305648319e-4
Unclassified.Order.in.Alphaproteobacteria,0.00953866453323895,0.00648668570902055,0.0302931507593664,0.0012407217953462,0.008143138330086721,0.001271744546588945
Unclassified.Order.in.Anaerolineae,6.162418671570687e-5,0,5.2298271304414e-4,0,1.1788411525971869e-4,1.84104057470203e-5
Unclassified.Order.in.Armatimonadota,5.775187148795781e-5,0,0.00182876469894207,0,2.9572883582071595e-4,4.618508478905917e-5
Unclassified.Order.in.Bathyarchaeia,2.751831122439773e-4,0,0.00568293546230385,0,0.0011577893233292336,1.8081631409879007e-4
Unclassified.Order.in.Chloroflexi,0.0018240192386005652,0.00183111807523071,0.00457016493135539,0,0.0013425627375228675,2.0967307329041143e-4
Unclassified.Order.in.Chloroflexia,5.356533290610732e-6,0,2.1961786491504e-4,0,3.429854814172551e-5,5.356533290610732e-6
Unclassified.Order.in.Cyanobacteria,3.7171017159963656e-5,0,2.7950657772146e-4,0,8.462625146464053e-5,1.3216400045764071e-5
Unclassified.Order.in.Desulfobacterota,2.1189338110303e-4,1.4907017478478e-4,0.00234117161716172,0,3.8792514226979253e-4,6.0583728799446213e-05
Unclassified.Order.in.FCPU426,1.3877172235637748e-4,0,5.4417622602903e-4,0,1.8806098811206668e-4,2.937019197794988e-5
Unclassified.Order.in.FFCH5909,5.405513607316958e-6,0,8.7068196164646e-5,0,1.9808254245351383e-5,3.093529581942477e-6
Unclassified.Order.in.Firmicutes,7.963554527254195e-7,0,3.26505735617422e-5,0,5.099162900957943e-6,7.963554527254196e-7
Unclassified.Order.in.GAL15,0.003483155494852598,0.00357347167475138,0.0101466944586463,0,0.0019102274940728608,2.983274138124036e-4
Unclassified.Order.in.Gammaproteobacteria,2.207881001330057e-4,0,0.00359066427289048,0,7.427942855544504e-4,1.1600497788439799e-4
Unclassified.Order.in.Gitt.GS.136,5.106960787553415e-6,0,2.0938539228969e-4,0,3.270050439840242e-5,5.1069607875534155e-6
Unclassified.Order.in.JG30.KF.CM66,6.958060175174015e-4,6.9234642497482e-4,0.00229195393731599,0,5.297389692614674e-4,8.273132764855602e-5
Unclassified.Order.in.KD4.96,2.009313649057959e-4,0,0.00275224593654256,0,4.965858006578221e-4,7.75536725891975e-5
Unclassified.Order.in.Ktedonobacteria,9.657634318432707e-5,0,7.4331020812685e-4,0,1.7774003908114743e-4,2.7758330541530657e-5
Unclassified.Order.in.Latescibacterota,8.207081504729756e-5,0,0.00119791562680935,0,2.317208389607167e-4,3.6188715128479e-5
Unclassified.Order.in.Lineage.IIa,2.0425451344495353e-4,0,0.0012563074942376,0,3.2721165630673405e-4,5.110187529922429e-5
Unclassified.Order.in.Lineage.IIb,8.646349781628244e-6,0,1.4431501907019e-4,0,2.7256933523698428e-5,4.256817845943643e-6
Unclassified.Order.in.Lineage.IIc,4.190863547110837e-6,0,9.31688592404875e-5,0,1.8806376420504978e-5,2.93706255308344e-6
Unclassified.Order.in.MB.A2.108,4.346947573050097e-5,0,3.7933994848962e-4,0,1.0180995677735e-4,1.5900043947635136e-5
Unclassified.Order.in.Margulisbacteria,9.995919665592512e-7,0,4.09832706289293e-5,0,6.400511548618707e-6,9.995919665592512e-7
Unclassified.Order.in.Myxococcota,4.331130163042195e-6,0,1.7757633668473e-4,0,2.7732764522451963e-5,4.331130163042195e-6
Unclassified.Order.in.NB1.j,2.283708377840378e-4,1.8220080350554e-4,8.6985823661711e-4,0,2.621408187672065e-4,4.0939517811433945e-5
Unclassified.Order.in.P2.11E,5.629702806703109e-6,0,1.3764895583434e-4,0,2.5655523612418253e-5,4.0067196357733185e-6
Unclassified.Order.in.Parcubacteria,2.2724112009875002e-6,0,9.31688592404875e-5,0,1.455053123845695e-5,2.2724112009875e-6
Unclassified.Order.in.Patescibacteria,8.496642536023414e-6,0,1.9929216919218e-4,0,3.839901541768548e-5,5.996918690598526e-6
Unclassified.Order.in.Pla4.lineage,4.956949891520024e-5,0,4.5281241792774e-4,0,1.0261052787671902e-4,1.602507214788289e-5
Unclassified.Order.in.Polyangia,3.073967147468715e-4,0,0.00664693358259334,0,0.0011158015509913437,1.7425892573945945e-4
Unclassified.Order.in.Proteobacteria,6.048947261040097e-5,0,0.00248006837702644,0,3.8732160818118894e-4,6.048947261040098e-5
Unclassified.Order.in.RCP2.54,0.004523466671465561,0.00453978618167552,0.00798610417872901,0,0.0017645811897358382,2.75581282558918e-4
Unclassified.Order.in.SAR324.clade.Marine.group.B.,9.562364065018342e-7,0,3.92056926665752e-5,0,6.122900511187585e-6,9.562364065018342e-7
Unclassified.Order.in.SHA.26,1.0137975185233415e-5,0,2.3596963857317e-4,0,4.575895861869692e-5,7.146348707586951e-6
Unclassified.Order.in.Sericytochromatia,1.7078226277128888e-4,0,8.6872451624655e-4,0,2.3526804761117508e-4,3.6742696047624894e-5
Unclassified.Order.in.Subgroup.5,0.005634080255748568,0.00536303630363036,0.0106270833926892,0.00218271915680182,0.0021172297497004462,3.306557347931905e-4
Unclassified.Order.in.TK10,0.014628003565382958,0.0145588193395823,0.0222612653982071,0.00691006600660066,0.004049000794512914,6.323476859690367e-4
Unclassified.Order.in.TX1A.33,4.613603843166097e-6,0,1.8915775756981e-4,0,2.9541478590090176e-5,4.613603843166097e-6
Unclassified.Order.in.Thermoleophilia,1.3634467205925e-6,0,5.59013155442925e-5,0,8.73031874307417e-6,1.3634467205925002e-6
Unclassified.Order.in.Thermoplasmata,6.207803361348972e-5,0,2.5956766409867e-4,0,9.12225776840705e-5,1.4246573126096897e-5
Unclassified.Order.in.WPS.2,0.02391943333908957,0.0240762708141119,0.0463646681332231,0.0100041254125413,0.007858146560083745,0.0012272363097602876
Unclassified.Order.in.bacteriap25,6.221490851408781e-6,0,2.5508112490776e-4,0,3.9836978863622296e-5,6.221490851408781e-6
Vampirovibrionales,3.408703003115854e-6,0,1.3975682312775e-4,0,2.1826348817461265e-5,3.4087030031158543e-6
Vicinamibacterales,0.008282245952236228,0.00744276251164899,0.0281310519695729,0.00456993634731516,0.003849856752841169,6.012466118234589e-4
WD260,1.2291415856659512e-5,0,3.7351164718636e-4,0,6.130464312364782e-5,9.574176737858547e-6
X0319.6G20,1.7093698853661374e-4,0,0.00106488811668932,0,0.00029830654706159456,4.658765565060973e-5
X0319.7L14,1.9393340663270635e-4,0,0.00106498297928988,0,3.136981123445948e-4,4.899141430220994e-5
X11.24,8.345200730429254e-4,6.9878411563878e-4,0.0036200495049505,0,7.079621997690204e-4,1.1056512001286074e-4
Xanthomonadales,0.0020365454941678614,0.00165452712853964,0.00694055966799797,3.1944416714916e-4,0.0013093794344652854,2.0449071202001916e-4
mle1.27,1.1986101197630377e-5,0,1.8226223890934e-4,0,3.8580058241582184e-5,6.02519282946941e-6
