taxa,mean,median,max,min,sd,se
Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,5.763332867338585e-5,0,0.00104726345505874,0,2.114076058183648e-4,3.3016321092517596e-5
Alsobacter,6.84658583562378e-5,0,0.00133044554455446,0,2.587092909843288e-4,4.0403603208556664e-5
Amantichitinum,1.3634467205925e-6,0,5.59013155442925e-5,0,8.73031874307417e-6,1.3634467205925002e-6
Ammoniphilus,3.712025620484509e-5,0,6.6953474457961e-4,0,1.2922524279244965e-4,2.0181592297865338e-5
Amnibacterium,1.1362056004937318e-5,0,4.6584429620243e-4,0,7.275265619228359e-5,1.1362056004937318e-5
Amycolatopsis,9.54152449548978e-5,0,0.00210313132886742,0,3.9679593778576725e-4,6.196911430612056e-5
Anaeromyxobacter,5.963632165270652e-4,5.1114669294248e-4,0.00351693312222393,0,7.53677377212801e-4,1.1770463124966113e-4
Aquabacter,7.33560585893208e-4,0,0.00732175798261796,0,0.0018825691728731149,2.940079097431159e-4
Aquicella,4.429316876283195e-4,4.9349642215093e-4,0.0013635615601025,0,4.146882669079851e-4,6.476342665408639e-5
Aquisphaera,5.543073897430371e-4,4.8395181222669e-4,0.00189464087295934,0,6.158220379240457e-4,9.617524431650604e-5
Archangium,8.230998976649783e-4,0,0.00826234365651443,0,0.0019629016209244,3.0655373035700615e-4
Asinibacterium,6.636295439378293e-6,0,2.7208811301451e-4,0,4.249302417464822e-5,6.636295439378292e-6
BacC.u.018,1.2611503161464103e-5,0,2.3432761757732e-4,0,4.8190728341519716e-5,7.5261273332470005e-6
Bacillus,0.004782030776878952,0.00442303299624146,0.0157590759075908,0,0.0034533475824355788,5.393222830578875e-4
Bauldia,0.001387015784888273,0.00148493654857018,0.00384275847743678,0,8.828767185286794e-4,1.3788217841649185e-4
Bdellovibrio,3.258067963195059e-5,0,3.0825708641006e-4,0,7.054621483154655e-5,1.1017467757244401e-5
Blastococcus,0.0032933841566110253,0.00348003534695588,0.00937321493482889,0,0.0024565714602378425,3.836520062935301e-4
Bradyrhizobium,0.017277464247032772,0.0168950213607267,0.0330351292059603,0.00135682542179573,0.007313304678017074,0.0011421463034034674
Brevibacillus,5.16866052352992e-6,0,1.139633607795e-4,0,2.317696597348744e-5,3.6196339652437527e-6
Brucella,2.2379894704265367e-5,0,9.1757568287488e-4,0,1.4330124621207664e-4,2.237989470426537e-5
Bryobacter,0.029716756933774038,0.026175773281138,0.0618780175386738,0.0154144523083898,0.011423806350299473,0.0017840988128132158
Bryocella,9.88311662850608e-4,8.4985835694051e-4,0.00431102390398304,0,0.0012004558334402944,1.8747970348949268e-4
Burkholderia.Caballeronia.Paraburkholderia,0.005267858147515496,0.00417408438045526,0.0222397127505952,0.00236063638822633,0.0035274594294878478,5.508966090125533e-4
Caenimonas,4.581734135052739e-4,0,0.00276030209194468,0,7.238158985120957e-4,1.1304105178541549e-4
Candidatus.Alysiosphaera,2.892367489870778e-6,0,7.86565461910568e-5,0,1.363662474733829e-5,2.129682986255083e-6
Candidatus.Amoebophilus,9.08964480395e-7,0,3.7267543696195e-5,0,5.82021249538278e-6,9.089644803950001e-7
Candidatus.Armantifilum,2.4508115467542682e-5,0,5.4887969733205e-4,0,1.1006083968308179e-4,1.7188615369925662e-5
Candidatus.Berkiella,8.603325770958292e-6,0,1.7859996428e-4,0,3.846645440741421e-5,6.0074508913224285e-6
Candidatus.Blochmannia,1.0815911368544708e-4,0,0.00228554014932196,0,4.837920462158498e-4,7.555562382931563e-5
Candidatus.Finniella,1.3634467205925e-6,0,5.59013155442925e-5,0,8.73031874307417e-6,1.3634467205925002e-6
Candidatus.Koribacter,0.06334732643851808,0.0600138469284995,0.108167479460481,0.0283163566287804,0.016952810261700202,0.002647584153153485
Candidatus.Nitrocosmicus,4.6655373577454636e-5,0,0.00131770718949029,0,2.1371190875637853e-4,3.3376192750878166e-5
Candidatus.Nitrososphaera,1.7471716704710732e-5,0,5.5902729251103e-4,0,9.010316677814917e-5,1.407175051382003e-5
Candidatus.Nitrosotalea,3.446301212794401e-5,0,0.00102253510048374,0,1.6244053709507322e-4,2.5368949761343246e-5
Candidatus.Nostocoida,4.475108607485122e-5,0,8.2589373500609e-4,0,1.6783884556708444e-4,2.6212023903252373e-5
Candidatus.Ovatusbacter,6.403192749983559e-6,0,1.2694267631431e-4,0,2.5243431603134033e-5,3.942361676439168e-6
Candidatus.Paracaedibacter,1.0777723094055609e-5,0,2.3508668821628e-4,0,4.82880528576237e-5,7.541326869050948e-6
Candidatus.Saccharimonas,1.1995103598711e-6,0,4.91799247547151e-5,0,7.68061385834244e-6,1.1995103598711e-6
Candidatus.Soleaferrea,1.2596065821265775e-5,0,4.5086546566561e-4,0,7.090035634177801e-5,1.1072775369138161e-5
Candidatus.Solibacter,0.03988495710932602,0.0404105265449163,0.0601012072283052,0,0.010788934553865977,0.0016849484960472195
Candidatus.Symbiothrix,1.7192981824819025e-5,0,7.0491225481758e-4,0,1.1008879863624114e-4,1.7192981824819025e-5
Candidatus.Udaeobacter,0.013094315665863604,0.0118917796126084,0.0269286303630363,0.00409839918032016,0.005715037567873664,8.9253891630954e-4
Candidatus.Xiphinematobacter,0.008178733401035925,0.0077431938618445,0.0173897418491824,0.00379759924048015,0.0029764842738898207,4.648487462556494e-4
Caryophanon,8.635162563752439e-6,0,3.5404166511385e-4,0,5.529201870613602e-5,8.635162563752439e-6
Catenulispora,0.0016295095171503771,0.00151635282457879,0.00629977334511117,0,0.0012728809157001514,1.987906010411063e-4
Caulobacter,3.622313450857292e-5,0,0.00148514851485149,0,2.3194123052763352e-4,3.622313450857293e-5
Cellulosimicrobium,3.5808594797286585e-5,0,0.00146815238668875,0,2.2928688125491752e-4,3.5808594797286585e-5
Chitinophaga,1.0993164558546658e-4,0,0.00126629558436353,0,3.1700740651560607e-4,4.950823922209281e-5
Chryseobacterium,3.7742088907617614e-6,0,1.2754056245388e-4,0,2.026235007639106e-5,3.1644474361338764e-6
Chthoniobacter,1.9478302874948804e-6,0,7.98610417872901e-5,0,1.2472199324264263e-5,1.9478302874948804e-6
Chthonomonas,3.0532606677172324e-5,0,8.6522200810162e-4,0,1.4385881910199824e-4,2.2466972960011527e-5
Clostridium.sensu.stricto.1,1.0638700751067731e-4,0,0.00157351460221551,0,3.577588391820694e-4,5.587254376396462e-5
Clostridium.sensu.stricto.10,6.952643809289804e-5,0,0.00227866984696847,0,3.647338439495169e-4,5.6961856497687856e-5
Clostridium.sensu.stricto.12,1.0805942306948854e-4,0,0.00187622635023847,0,3.426263327682701e-4,5.350924331051812e-5
Clostridium.sensu.stricto.13,1.056243861987122e-5,0,4.3305998341472e-4,0,6.763260673329417e-5,1.056243861987122e-5
Clostridium.sensu.stricto.3,5.467317457685366e-5,0,0.002241600157651,0,3.500791292704491e-4,5.467317457685366e-5
Clostridium.sensu.stricto.7,2.9728516845964634e-5,0,0.00121886919068455,0,1.903553867593269e-4,2.9728516845964634e-5
Clostridium.sensu.stricto.8,3.836904692246586e-6,0,1.5731309238211e-4,0,2.4568177431643938e-5,3.836904692246586e-6
Cohnella,1.1406028752937244e-4,0,0.00112100302561982,0,2.778525438125043e-4,4.339327701751753e-5
Comamonas,0,0,0,0,0,0
Conexibacter,0.021287847355934617,0.0199212627127912,0.0449870366677113,0.00762672949068621,0.0074877983749305245,0.0011693976404762911
Couchioplanes,1.9061804576606293e-4,0,0.00781533987640858,0,0.0012205510289367617,1.9061804576606296e-4
Coxiella,5.4576099938546836e-6,0,1.8148192958501e-4,0,2.8940495056168708e-5,4.519745983840473e-6
Craurococcus.Caldovatus,7.857945468400073e-5,0,0.0013174971487002,0,2.635604272930581e-4,4.116122341532533e-5
Cupriavidus,8.238048408874951e-5,0,0.00261944941188323,0,4.1163299515552585e-4,6.428627337091284e-5
Cutibacterium,9.08964480395e-7,0,3.7267543696195e-5,0,5.82021249538278e-6,9.089644803950001e-7
Dactylosporangium,1.3975299350064415e-4,0,0.00205120216025341,0,4.519821083326889e-4,7.058774616465951e-5
Desulfosporosinus,2.2724112009875002e-6,0,9.31688592404875e-5,0,1.455053123845695e-5,2.2724112009875e-6
Dokdonella,2.5367395585615976e-6,0,5.59013155442925e-5,0,1.1374545886602526e-5,1.7764056208852865e-6
Dongia,1.7288445546566244e-4,0,0.00236790708125205,0,5.309711339885353e-4,8.292375944924867e-5
Dyella,5.119183467116983e-4,0,0.00510622243615596,0,9.940048544193696e-4,1.5523747745020916e-4
Edaphobacter,0.018229335445015687,0.0193125788699962,0.0254481339994123,0.00865222008101624,0.004463279319266395,6.970471216494497e-4
Edaphobaculum,4.429599933671555e-5,0,8.9114964809346e-4,0,1.6618471121520063e-4,2.5953691518849507e-5
Ellin516,1.6844285469369677e-4,0,0.00144385128331782,0,3.5269855337373245e-4,5.508225989304511e-5
Ellin6055,4.887984995354634e-4,0,0.0043683132581888,0,0.0010750975341593297,1.679020263068267e-4
Ellin6067,0.001295931763230562,0.00116957952189871,0.00556945962141775,0,0.0011785396982087418,1.840569782043217e-4
Elusimicrobium,1.5731291561510464e-6,0,6.44982954021929e-5,0,1.007294142836305e-5,1.5731291561510466e-6
Ensifer,6.817406006231951e-6,0,2.7951364625551e-4,0,4.365269763492409e-5,6.817406006231952e-6
Enterobacter,3.674311070849561e-5,0,0.00150646753904832,0,2.3527070273624668e-4,3.674311070849561e-5
FCPS473,2.80048818619488e-4,0,0.00322317629372946,0,6.40066765682316e-4,9.996163465648023e-5
Ferrovum,3.931408222260295e-4,2.7529791166869e-4,0.00137760158572844,0,4.0038529509992226e-4,6.252967774063454e-5
Fimbriimonas,1.1474836878021952e-5,0,4.704683119989e-4,0,7.347480613425064e-5,1.1474836878021952e-5
Flavisolibacter,0.001711182933455741,0.00140591362418171,0.0058548676600473,0,0.0013696587235543735,2.1390475536103284e-4
Flavobacterium,1.3025328023547072e-5,0,4.2345783569836e-4,0,6.793169081325363e-5,1.0609147705759481e-5
Frateuria,1.510568964507505e-4,0,0.00248006837702644,0,4.967559046482451e-4,7.758023836929412e-5
G12.WMSP1,8.277160493589854e-5,0,5.8067994856834e-4,0,1.4527371159499115e-4,2.268794204331018e-5
Gaiella,0.0013458549050198523,0,0.00748762376237624,0,0.00216080827610049,3.3746155719864725e-4
Gemmatimonas,0.0010690183288674154,7.1525372684836e-4,0.00599781897491821,0,0.0013379225186206864,2.089483928484712e-4
Gemmatirosa,2.652745293839878e-5,0,7.163193877736e-4,0,1.2471265076935764e-4,1.9476843825750544e-5
Geodermatophilus,4.516441947267e-5,0,0.00163212333346443,0,2.563408749102671e-4,4.003371876055301e-5
Geothrix,8.128009455265366e-6,0,3.3324838766588e-4,0,5.204465434509303e-5,8.128009455265366e-6
Granulicella,0.004170747634218695,0.00368181007465539,0.0103564204108379,9.5710651588041e-4,0.002145368664442785,3.350502949639643e-4
HSB.OF53.F07,0.009530887810284673,0.00749338818689392,0.0327230618723421,0.00238242574257426,0.0066515063021395805,0.0010387907614309096
Haliangium,0.0032059805709812863,0.00308194195129548,0.00694706440995486,0,0.0016103607475774207,2.5149609594691375e-4
Holophaga,9.266848078587414e-5,0,6.7414297297051e-4,0,1.5890070493454548e-4,2.481612085637936e-5
Hungateiclostridium,3.63585792158e-6,0,1.4907017478478e-4,0,2.328084998153112e-5,3.6358579215800002e-6
Hyphomicrobium,2.921745431242195e-6,0,1.1979156268093e-4,0,1.870829898639559e-5,2.921745431242195e-6
Iamia,1.3707854144283854e-4,0,0.00514646268814551,0,8.040195925719407e-4,1.2556676440410433e-4
Inquilinus,5.000740131393448e-4,0,0.00240675452404803,0,6.775294404513529e-4,1.0581232150557009e-4
JG30a.KF.32,8.727930437249414e-5,0,0.00165178747001219,0,3.098212006722209e-4,4.8385942421825466e-5
JGI.0001001.H03,4.7321613170252016e-5,0,9.8665420366619e-4,0,1.7169787342242494e-4,2.6814702800653816e-5
Jatrophihabitans,0.004755224483776162,0.00393864310164564,0.0130896517658681,0,0.0030723831089876884,4.798256280936185e-4
KD3.10,1.5159857945899755e-5,0,3.3174183980121e-4,0,5.9762061416105066e-5,9.333265949571044e-6
Kibdelosporangium,8.691791440298049e-6,0,1.9664136547764e-4,0,3.907733800497698e-5,6.102854880829851e-6
Kitasatospora,0.0014184354434045603,0,0.0059199252219972,0,0.0018220342423976804,2.845539419251021e-4
Knoellia,2.3844634879355024e-4,0,0.00464043769066613,0,8.465082407160294e-4,1.32202376422328e-4
Kribbella,9.583421710611196e-5,0,0.0024666355091655,0,3.9969391766049844e-4,6.24217027250348e-5
Ktedonobacter,0.0048925941089252075,0.00418919105752879,0.0166998467509775,0,0.0033470052218337173,5.2271439655458e-4
Kutzneria,1.6467376616509147e-4,0,0.00306382094822662,0,5.847392683967232e-4,9.132093126950755e-5
Lachnoclostridium,2.5331301762931705e-6,0,1.0385833722802e-4,0,1.6219947228395345e-5,2.5331301762931705e-6
Lactobacillus,6.362751362764878e-6,0,2.6087280587336e-4,0,4.074148746767868e-5,6.362751362764878e-6
Lactovum,5.835732556166366e-5,0,0.00119687672169767,0,2.609003534423795e-4,4.074578967516334e-5
Lacunisphaera,9.728579578738537e-6,0,3.9887176272828e-4,0,6.229330369641499e-5,9.728579578738539e-6
Legionella,1.2328345581084412e-5,0,2.3943753945277e-4,0,4.714085101433596e-5,7.3621640415391575e-6
Leifsonia,4.588456080816917e-4,0,0.00375286502279425,0,9.17803768222589e-4,1.4333686715886e-4
Longimycelium,2.147956408418e-5,0,8.8066212745138e-4,0,1.3753631739690507e-4,2.147956408418e-5
Luedemannella,3.122274545722788e-4,0,0.00209364686468647,0,5.203958605499408e-4,8.12721792133427e-5
Lysinibacillus,7.649573987779329e-4,0,0.00451732673267327,0,0.0012107123662236726,1.8908150479820667e-4
MND1,7.846377586114055e-5,0,9.9108027750247e-4,0,2.0463651351470337e-4,3.19588541353598e-5
Marmoricola,2.123309211848056e-4,0,0.00228960396039604,0,5.08476393701616e-4,7.941067123593329e-5
Massilia,0.003480585221116399,0.002911637335299,0.0133855973228805,0,0.0035185513108060033,5.495053946066596e-4
Mesorhizobium,6.743206171824854e-5,0,0.00146087853224675,0,2.6112416101371235e-4,4.0780742545517545e-5
Methylobacterium.Methylorubrum,2.458227940060712e-4,0,0.0021778684457187,0,4.371981362814773e-4,6.827887763376578e-5
Methyloceanibacter,1.0767860405034781e-4,0,0.00184612211221122,0,3.3329466915351584e-4,5.205188229912292e-5
Methylovirgula,0.004963340683684538,0.00462385629615099,0.00944221516459692,0.00244102411210077,0.001485774411104012,2.3203897909994186e-4
Microbacterium,4.544822401974878e-6,0,1.8633771848097e-4,0,2.9101062476913117e-5,4.544822401974878e-6
Microcoleus.SAG.1449.1a,8.089552054142468e-6,0,2.163055020254e-4,0,3.562513745776105e-5,5.5637117345772345e-6
Microlunatus,4.316517778777317e-6,0,1.7697722892987e-4,0,2.763919961059884e-5,4.316517778777317e-6
Microvirga,2.2555396566589998e-5,0,9.2477125923019e-4,0,1.4442500644044207e-4,2.2555396566589998e-5
Minicystis,8.773151713400488e-5,0,0.00119810585170112,0,2.5973956673517007e-4,4.056450524834816e-5
Modestobacter,9.928257749003773e-4,0,0.00488628063370526,0,0.00149926824348392,2.341463616650064e-4
Mucilaginibacter,4.612957599915615e-4,0,0.00262678140866054,0,6.72845029420558e-4,1.0508073941265838e-4
Mucispirillum,9.739151437474414e-7,0,3.99305208936451e-5,0,6.236099662132139e-6,9.739151437474414e-7
Mycobacterium,0.0014164129646291484,0.00160649494150007,0.00451153664370318,0,0.0012726129078365605,1.9874874524483357e-4
Neochlamydia,1.7819106840779855e-5,0,2.7724548456802e-4,0,5.1699024797200725e-5,8.074031188551166e-6
Nevskia,5.684089174750024e-5,0,7.4689161284653e-4,0,1.488494228670143e-4,2.3246374324089528e-05
Niastella,3.315678091279195e-5,0,4.2384594121441e-4,0,9.774215064246538e-5,1.5264759360916654e-5
Nitrospira,1.073248039610991e-4,0,8.8974204486541e-4,0,1.9478430582133135e-4,3.042019779697803e-5
Niveibacterium,3.409289307203804e-5,0,6.6610765867076e-4,0,1.445368736576652e-4,2.2572867290735743e-5
Nocardia,1.76903735202839e-5,0,7.2530531433164e-4,0,1.1327365945697012e-4,1.76903735202839e-5
Nocardioides,5.3389549071215943e-5,0,0.0019992729916394,0,3.121805006459373e-4,4.875440317414445e-5
Nordella,1.237899393936122e-5,0,3.8774718883288e-4,0,6.29315266397455e-5,9.828253256722083e-6
Noviherbaspirillum,4.0942286916423415e-5,0,6.4975247524752e-4,0,1.4005571301169253e-4,2.1873027575027018e-5
Novosphingobium,1.8225297288171462e-5,0,7.4723718881503e-4,0,1.1669884280030986e-4,1.8225297288171462e-5
OLB17,4.3961194116002435e-6,0,1.8024089587561e-4,0,2.8148898755066554e-5,4.3961194116002435e-6
Occallatibacter,0.009909445959148753,0.00938506793668581,0.019014760943289,0.00322491839383333,0.0034847499245871916,5.44226504963818e-4
Oceanobacillus,2.282669787279688e-4,0,0.00513613861386139,0,0.0010256179211125308,1.6017460900051556e-4
Oligotropha,9.221138226195195e-5,0,0.00378066667274003,0,5.9044093672869e-4,9.221138226195195e-5
Opitutus,1.0988594180784146e-5,0,3.7599727401976e-4,0,5.957741015645385e-5,9.304428267713843e-6
P3OB.42,2.661752953744279e-5,0,3.312355084465e-4,0,8.011941585822601e-5,1.2512550574896799e-5
PMMR1,9.381922789035854e-6,0,2.0497149032907e-4,0,4.203927151045447e-5,6.565431178844177e-6
Paenarthrobacter,0.0016314092820911333,0,0.0118533976293205,0,0.0029528020242171244,4.611502002342792e-4
Paenibacillus,3.6444938913940856e-4,0,0.00250719393714921,0,6.549904396522662e-4,1.0229232096156644e-4
Pajaroellobacter,0.004291719407398365,0.00481495199293427,0.00801756415031462,0,0.002183976133794442,3.4107976868961163e-4
Pandoraea,4.254558014014415e-5,0,9.1305482055677e-4,0,1.666831403511845e-4,2.6031533072050994e-5
Pantoea,1.4984110247517513e-4,0,0.00585598065637357,0,9.145302307147852e-4,1.4282562649158283e-4
Paraclostridium,3.120516205306439e-5,0,3.6949453148093e-4,0,8.300868319585714e-5,1.2963778324116528e-5
Parafilimonas,3.3572916057156094e-6,0,1.3764895583434e-4,0,2.1497155252687467e-5,3.35729160571561e-6
Parviterribacter,6.714583211431464e-6,0,2.7529791166869e-4,0,4.29943105053765e-5,6.714583211431464e-6
Pasteuria,1.4608727156211611e-6,0,5.98957813404676e-5,0,9.354149493198201e-6,1.4608727156211611e-6
Pedobacter,1.1672030681468292e-5,0,4.785532579402e-4,0,7.473746255656948e-5,1.1672030681468292e-5
Pedomicrobium,0.0018612977396250936,0.00197224975222993,0.00359942244224422,0,9.899239299004934e-4,1.5460014411611283e-4
Pedosphaera,1.3382937080292682e-5,0,2.8518588934787e-4,0,5.988064718695482e-5,9.351785935511112e-6
Phaselicystis,0.0010338841308303994,7.8959984208003e-4,0.00610989162936205,0,0.0013763256006609102,2.149459466388097e-4
Phenylobacterium,0.001068946860862973,0,0.00945110868774991,0,0.0019857149153919887,3.10116568375082e-4
Planosporangium,9.345479057576195e-5,0,0.00142173969238723,0,2.820024154112453e-4,4.40413780764476e-5
Polycyclovorans,2.3278260632419355e-4,1.5663871740532e-4,0.00115149165168553,0,2.7171005508383586e-4,4.243398144540302e-5
Pontibacillus,1.9928473232388026e-4,0,0.00216577692497673,0,5.191018735907347e-4,8.107009240208869e-5
Pseudaminobacter,1.2324366460675267e-4,0,0.00215552805280528,0,3.7987057609551795e-4,5.9325816899629035e-5
Pseudarthrobacter,1.1200024153095366e-5,0,4.5920099027691e-4,0,7.171514611451824e-5,1.1200024153095364e-5
Pseudoflavitalea,1.73938523529739e-5,0,4.5227514059857e-4,0,8.065405035721032e-5,1.2596046455838607e-5
Pseudolabrys,1.35505215561e-5,0,5.555713838001e-4,0,8.676567300572019e-5,1.35505215561e-5
Pseudomonas,3.240404707281659e-5,0,3.1370777493349e-4,0,7.703418478813469e-5,1.2030718432385026e-5
Pseudonocardia,1.4054806701652026e-4,0,0.00454380225372592,0,7.196770379928078e-4,1.1239467036818607e-4
Puia,4.906552465882003e-4,0,0.0030507239777798,0,7.86637951752175e-4,1.2285220816948497e-4
RB41,3.6543756245917025e-4,2.9922202274087e-4,0.00152082843672662,0,3.637283415126911e-4,5.680482339954061e-5
Ralstonia,1.4742351450788965e-5,0,5.1126755024186e-4,0,8.080286663916152e-5,1.2619287654421201e-5
Ramlibacter,1.1240358166383853e-4,0,0.00118605610561056,0,3.1277013011606563e-4,4.884648782661477e-5
Reyranella,0.00166034227075965,0.00185332011892963,0.0036665186691683,0,0.0011316092762926008,1.7672767766665847e-4
Rhizobacter,2.7443039858745757e-4,0,0.00508905852417303,0,9.236375455200423e-4,1.4424795010542363e-4
Rhizomicrobium,1.405664651771561e-5,0,3.1677412141765e-4,0,6.316843492036517e-5,9.86525211412902e-6
Rhodanobacter,0.0012955798941755151,0.00116833883460244,0.00370261533940641,0,9.344568722565085e-4,1.4593764506295955e-4
Rhodomicrobium,4.285136327394161e-4,0,0.00448638613861386,0,9.974419387083844e-4,1.5577425983355283e-4
Rhodopila,0.0014365310660112184,0.00102743914869328,0.00688061484135639,0,0.0017141168893749811,2.6770008293048643e-4
Rhodoplanes,7.977105757449243e-5,0,0.00128901046962948,0,2.7694980131042434e-4,4.3252292324950974e-5
Rhodovastum,5.1208659823206586e-5,0,7.7777969822147e-4,0,1.7102325956929937e-4,2.670934581738903e-5
Romboutsia,4.8552693898649354e-5,0,3.7777573021284e-4,0,1.1160170773244034e-4,1.7429258529767945e-5
Roseiarcus,0.004870905269456888,0.00452079566003617,0.0100483743133307,0,0.0020433249102304843,3.1911373799139303e-4
Roseisolibacter,1.1575333085040976e-4,0,0.00162650934553675,0,3.485572758429767e-4,5.443550100204223e-5
Rs.D38.termite.group,1.5993471464947998e-6,0,6.55732330062868e-5,0,1.0240818477789918e-5,1.5993471464947998e-6
Rudaea,2.818359146827341e-5,0,0.00108099216280682,0,1.6893287330714275e-4,2.638288233102777e-5
Rummeliibacillus,4.433028032286854e-5,0,6.2815617686907e-4,0,1.2737825832948377e-4,1.989314178613415e-5
Rurimicrobium,0,0,0,0,0,0
SM1A02,1.0423478120077073e-6,0,4.2736260292316e-5,0,6.674282538901649e-6,1.0423478120077073e-6
Saccharopolyspora,3.408703003115854e-6,0,1.3975682312775e-4,0,2.1826348817461265e-5,3.4087030031158543e-6
Sandaracinus,1.6281414234421743e-5,0,1.4489997373688e-4,0,3.898041782249396e-5,6.087718491328548e-6
Segetibacter,2.7172080893942855e-4,0,0.00240873253668911,0,5.758208270053812e-4,8.992810472723862e-5
Serratia,1.0657438869162194e-5,0,4.3695499363565e-4,0,6.824090513209137e-5,1.0657438869162194e-5
Sinomonas,0.0011815478747297665,9.9524320766102e-4,0.00580092028159044,0,0.0012231664246388969,1.910265019516927e-4
Solirubrobacter,0.009361485809993617,0.0079191982136366,0.0269005387973414,0,0.0063341442246419785,9.892271319073256e-4
Sphingobacterium,5.327751052731878e-5,0,0.00218437793162007,0,3.4114251896755866e-4,5.327751052731878e-5
Sphingomonas,0.014979663249585719,0.0149565571890845,0.0352599054889131,0.00391319104757722,0.0064933107766359,0.0010140847710990548
Spirillospora,9.815725499800024e-5,0,0.0021987850780755,0,3.9289915422537693e-4,6.136053895822874e-5
Sporichthya,8.457119633221463e-6,0,2.163055020254e-4,0,3.900938593640153e-5,6.0922425506523105e-6
Stenotrophomonas,3.5024401200332846e-5,0,0.00131473530680581,0,2.05291400752773e-4,3.2061130338941974e-5
Steroidobacter,1.3977428124853903e-5,0,3.7704608978614e-4,0,6.56850066383609e-5,1.0258274586390884e-5
Streptacidiphilus,8.522616558322217e-4,0,0.00582204536098641,0,0.001481224851004577,2.3132845718427483e-4
Streptococcus,1.3634467205925e-6,0,5.59013155442925e-5,0,8.73031874307417e-6,1.3634467205925002e-6
Streptomyces,1.824678639750883e-4,0,0.00290841584158416,0,5.728081305012774e-4,8.945760058076408e-5
Streptosporangium,1.131972953392878e-5,0,4.6410891089108e-4,0,7.248163453988381e-5,1.1319729533928779e-5
Subgroup.10,2.3044749252569294e-4,0,0.00153380265072561,0,3.450207125632911e-4,5.388318261049662e-5
Symbiobacterium,3.7657592482848805e-6,0,7.98610417872901e-5,0,1.6846250767295927e-5,2.6309423560474216e-6
Syntrophobacter,0,0,0,0,0,0
TM7a,1.3628257911739056e-4,0,9.5915841584158e-4,0,2.246622680173362e-4,3.508635155069366e-5
Terrabacter,2.746255705923529e-4,0,0.00497230614300101,0,9.980369730910232e-4,1.558671885915426e-4
Terracidiphilus,3.9054455054790023e-4,0,0.00396590797122869,0,9.135788665362626e-4,1.426770483688969e-4
Terribacillus,1.6815842887307318e-5,0,6.894495583796e-4,0,1.0767393116458025e-4,1.6815842887307318e-5
Terrimonas,7.09782759114856e-5,0,9.5959668294639e-4,0,2.3078444138133596e-4,3.6042474395883726e-5
Thermosporothrix,0.0017519197959903383,8.9413898194091e-4,0.0160904018141514,0,0.002950388885035443,4.607733312103152e-4
Treponema,9.084245861767317e-6,0,3.7245408033246e-4,0,5.8167554856281364e-5,9.084245861767317e-6
Tumebacillus,2.0284385322586756e-4,0,0.00104008997201059,0,3.012644292395814e-4,4.70495992375692e-5
Tyzzerella,3.7393505785127396e-5,0,0.00121537647266383,0,1.9378428454665074e-4,3.0264020712542518e-5
Unclassified.Genus.in.0319.6G20,1.7093698853661374e-4,0,0.00106488811668932,0,0.00029830654706159456,4.658765565060973e-5
Unclassified.Genus.in.0319.7L14,1.9393340663270635e-4,0,0.00106498297928988,0,3.136981123445948e-4,4.899141430220994e-5
